rawData	tokens	sentiment	Category
"\"'rawDescription': \"\"Covering Ukraine-Russian Conflict - Bringing You Unfiltered Controversial Views You Won't See In The Mainstream\"\"\"	rawdescription covering ukrainerussian conflict bringing unfiltered controversial view wont see mainstream	-0.4767	Neutral"
"\"'rawDescription': \"\"Covering central/eastern Europe for The Guardian. Author of The Long Hangover: Putin's New Russia and the Ghosts of the Past.\\nshaun.walker@theguardian.com\"\"\"	rawdescription covering centraleastern europe guardian author long hangover putin new russia ghost pastnshaunwalkercom	0.0	Neutral"
"\"'rawDescription': \"\"Crypto & NFT Investor - Trader - Promoter || I\\xa0don't have the time to try to convince you || $BTC $ETH $SHIB || BSCGEM♡@doge_cola || NFA/DYOR || 🚫 DM 𓃵\"\"\"	rawdescription crypto nft investor trader promoter ixadont time try convince btc eth shib bscgem nfadyor dm	0.25	Neutral"
"\"'rawDescription': \"\"Currently residing at Her Majesty's pleasure.\"\"\"	rawdescription currently residing majesty pleasure	0.5719	Positive"
"\"'rawDescription': \"\"DON'T PANIC | Fmr CTO Epcylon // CEO Clickrisk // Sec Dev @UBS // Sr. Sec Consultant ISS UK ~ @IBMSecurity // Sec Spec TPG ~ @PostNL // Soldier @BritishArmy\"\"\"	rawdescription dont panic fmr cto epcylon ceo clickrisk sec dev sr sec consultant i uk sec spec tpg soldier	0.4023	Neutral"
"\"'rawDescription': \"\"Dan Nowicki is The Arizona Republic's national politics editor. Retweets don't imply support of the message or messenger. Part of the USA TODAY Network.\"\"\"	rawdescription dan nowicki arizona republic national politics editor retweets dont imply support message messenger part usa today network	-0.3089	Neutral"
"\"'rawDescription': \"\"Dan Nowicki is The Arizona Republic's national politics editor. Retweets don't imply support of the message or messenger. Part of the USA TODAY Network.\"\"\"	rawdescription dan nowicki arizona republic national politics editor retweets dont imply support message messenger part usa today network	-0.3089	Neutral"
"\"'rawDescription': \"\"Democracy Forever\\n🌊🌊🌊 \\nNo DM's\"\"\"	rawdescription democracy forevern nno dm	0.0	Neutral"
"\"'rawDescription': \"\"Dennis' Pen Name ✍️ Writer ~ Poet ~ Music ~ Pics ~ Hashtagger ~ I use Twitter to keep my rhyme ~ In real time.       https://t.co/U7qG0ECSgp\"\"\"	rawdescription dennis pen name writer poet music pic hashtagger use twitter keep rhyme real time	0.0	Neutral"
"\"'rawDescription': \"\"Despite all my rage I'm still just a rat in a cage...\"\"\"	rawdescription despite rage im still rat cage	0.4449	Neutral"
"\"'rawDescription': \"\"Diplomat • 🇬🇪 Mission to 🇪🇺 • Embassy of Georgia to 🇧🇪 & 🇱🇺 • 📌It's ALL about Perception📌\"\"\"	rawdescription diplomat mission embassy georgia perception	0.0	Neutral"
"\"'rawDescription': \"\"Disabled Senior says get your shot & wear a MASK because guess what...\\nCOVID's not done with you yet\\n#StandWithUkraine\\n#VotingRightsNow\\n#WHPA\\n#EqualRightsAct\"\"\"	rawdescription disabled senior say get shot wear mask guess whatncovids done yetnstandwithukrainenvotingrightsnownwhpanequalrightsact	0.0	Neutral"
"\"'rawDescription': \"\"Doer of things and stuffs.\\nIU fan. ⚪️🔴. People should really read more than 1 tweet before following someone. Just sayin' (he/him)\"\"\"	rawdescription doer thing stuffsniu fan people really read tweet following someone sayin hehim	0.3182	Neutral"
"\"'rawDescription': \"\"Doing more to do good. Opinions are personal - 'cause they're mine.\"\"\"	rawdescription good opinion personal cause theyre mine	0.4877	Neutral"
"\"'rawDescription': \"\"Don't be afraid I come in peace ... US Intelligence is an oximoron more like US Ignorance ... them/they\"\"\"	rawdescription dont afraid come peace u intelligence oximoron like u ignorance themthey	0.767	Positive"
"\"'rawDescription': \"\"Don't be afraid I come in peace ... US Intelligence is an oximoron more like US Ignorance ... them/they\"\"\"	rawdescription dont afraid come peace u intelligence oximoron like u ignorance themthey	0.767	Positive"
"\"'rawDescription': \"\"Don't be afraid I come in peace ... US Intelligence is an oximoron more like US Ignorance ... them/they\"\"\"	rawdescription dont afraid come peace u intelligence oximoron like u ignorance themthey	0.767	Positive"
"\"'rawDescription': \"\"Don't follow me.\\nFollow the philosophy!\\n\\n---\\n\\nYou know Twitter is toast. 😏\\nGab: @davidfisco\\nParler: @fisco\\nCloutHub: @davidfisco\\nGETTR: @davidfisco\"\"\"	rawdescription dont follow menfollow philosophynnnnyou know twitter toast ngab nparler nclouthub ngettr	0.0	Neutral"
"\"'rawDescription': \"\"Don't let them know that you know that they know.\\nSelf-documenting infosec-boomer\"\"\"	rawdescription dont let know know knownselfdocumenting infosecboomer	0.0	Neutral"
"\"'rawDescription': \"\"Don't take life too seriously....no one gets out alive!\"\"\"	rawdescription dont take life seriouslyno one get alive	0.3818	Neutral"
"\"'rawDescription': \"\"Don't trust politicians much less the government. se permuta. Independiente. sometimes i write. Ácrata 👇🏾\"\"\"	rawdescription dont trust politician much le government se permuta independiente sometimes write crata	-0.4023	Neutral"
"\"'rawDescription': \"\"Dream as if you'll live forever; #Journalist & #Researcher | #Producer @HMBKS_ Proud #Pakistani 🇵🇰\"\"\"	rawdescription dream youll live forever journalist researcher producer proud pakistani	0.6249	Positive"
"\"'rawDescription': \"\"Ebc news we focus on people and events that affect people's lives.\"\"\"	rawdescription ebc news focus people event affect people life	0.0	Neutral"
"\"'rawDescription': \"\"Economic & Social Affairs @UN Political & Peacebuilding - Affaires Économiques & Sociales #UNSC Politiques & consolidation de la Paix - Harvard'21 - ItuSuny'14\"\"\"	rawdescription economic social affair political peacebuilding affaire conomiques sociales unsc politiques consolidation de la paix harvard itusuny	0.0	Neutral"
"\"'rawDescription': \"\"Editor @Reuters. Bookworm. @Arsenal Addict. Team @McLarenF1. Compulsive Theorist. All opinions are mine & RTs don't imply endorsement\"\"\"	rawdescription editor bookworm addict team compulsive theorist opinion mine rts dont imply endorsement	-0.2411	Neutral"
"\"'rawDescription': \"\"Everyone's favorite Dynamically Disabled autistic narcoleptic. \\n\\nJewelry Making Instagram: @songbird_custom_jewelry\\n\\nShe/they\"\"\"	rawdescription everyones favorite dynamically disabled autistic narcoleptic nnjewelry making instagram nnshethey	0.6705	Positive"
"\"'rawDescription': \"\"Everyone's got a plan until they get a punch in the mouth.\\n\\nBetter to be lucky than good.\"\"\"	rawdescription everyones got plan get punch mouthnnbetter lucky good	0.6908	Positive"
"\"'rawDescription': \"\"Everything is fine. Keep shopping. Don't concern yourself with the cultural Marxist agenda. If you don't like my posts don't read them.\"\"\"	rawdescription everything fine keep shopping dont concern cultural marxist agenda dont like post dont read	-0.0798	Neutral"
"\"'rawDescription': \"\"Evidence-based heretic striving to be the man that my dog thinks I am. Always Gravy never Jus. RT's≠endorsements.\"\"\"	rawdescription evidencebased heretic striving man dog think always gravy never jus rtsendorsements	0.0	Neutral"
"\"'rawDescription': \"\"Experiencing life at several wtf's per hour. Tree-hugger extraordinaire. I swear a lot. \\n\\n#BLM #FBR  #LegalizeMarijuana #LGBTQ #Resist #Feminist #TransRights\"\"\"	rawdescription experiencing life several wtfs per hour treehugger extraordinaire swear lot nnblm fbr legalizemarijuana lgbtq resist feminist transrights	-0.0516	Neutral"
"\"'rawDescription': \"\"Expert CVE / Terrorism assessments.\\n15+ yrs in military intel who now provides SME support to both GOV & NGO' across both the CT and CVE space.\"\"\"	rawdescription expert cve terrorism assessmentsn yr military intel provides sme support gov ngo across ct cve space	-0.4404	Neutral"
"\"'rawDescription': \"\"Fan of experts. Ecologist.\\nWe're in a climate crisis and need to act now.\\n #FBPE #RejoinEU #YNWA\"\"\"	rawdescription fan expert ecologistnwere climate crisis act nown fbpe rejoineu ynwa	-0.4215	Neutral"
"\"'rawDescription': \"\"Fan of experts. Ecologist.\\nWe're in a climate crisis and need to act now.\\n #FBPE #RejoinEU #YNWA\"\"\"	rawdescription fan expert ecologistnwere climate crisis act nown fbpe rejoineu ynwa	-0.4215	Neutral"
"\"'rawDescription': \"\"Father of 4 and grandfather of 4\\n\\nLet's do the simple things right...  wear a mask and get the vaccine\"\"\"	rawdescription father grandfather nnlets simple thing right wear mask get vaccine	0.0	Neutral"
"\"'rawDescription': \"\"Father. Civil Engineer. Struggling Against Eritrea's Fascist!\\n#AllowCOVAXforEritrea\"\"\"	rawdescription father civil engineer struggling eritrea fascistnallowcovaxforeritrea	-0.4215	Neutral"
"\"'rawDescription': \"\"Florida's largest newspaper with 13 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN\"\"\"	rawdescription florida largest newspaper pulitzer prize story idea tip dm u support local journalism	0.6908	Positive"
"\"'rawDescription': \"\"Flowers bloom when they're ready. 💐\"\"\"	rawdescription flower bloom theyre ready	0.3612	Neutral"
"\"'rawDescription': \"\"Focusing on the Ukraine Defense against Putin's war\\nNo Dms\"\"\"	rawdescription focusing ukraine defense putin warnno dm	0.128	Neutral"
"\"'rawDescription': \"\"For latest news from Telangana and Hyderabad in real time. Telangana's True Newspaper.\"\"\"	rawdescription latest news telangana hyderabad real time telanganas true newspaper	0.4215	Neutral"
"\"'rawDescription': \"\"Former KSC worker keeping my eyes on Space when they're not buried in the ocean.\"\"\"	rawdescription former ksc worker keeping eye space theyre buried ocean	0.0	Neutral"
"\"'rawDescription': \"\"Formerly @DonWinslow19.  I'm also @DonWinslow20.\\nI follow those who know and teach politics. Retired Legal Researcher - No DMs\\n#M4A #BLM #DemSocialist\"\"\"	rawdescription formerly im also ni follow know teach politics retired legal researcher dmsnma blm demsocialist	-0.1779	Neutral"
"\"'rawDescription': \"\"Founder & CEO @Inspired__minds World's leading community of 200k people in AI Health & Climate @Worldsummitai @IntHealthai @UN #Womensrights #Afghanistan\"\"\"	rawdescription founder ceo world leading community k people ai health climate womensrights afghanistan	0.0	Neutral"
"\"'rawDescription': \"\"Français d'origines 🇫🇷🇬🇷.\\n#Sparte #Pathemata #Stoïcisme #Europe #StandWithUkraine\\n\\nJe vous invite à suivre aussi 🔴 @centreUkraine 🇺🇦\\n.\"\"\"	rawdescription franais dorigines nsparte pathemata stocisme europe standwithukrainennje vous invite suivre aussi n	0.1531	Neutral"
"\"'rawDescription': \"\"Français d'origines 🇫🇷🇬🇷.\\n#Sparte #Pathemata #Stoïcisme #Europe #StandWithUkraine\\n\\nJe vous invite à suivre aussi 🔴 @centreUkraine 🇺🇦\\n.\"\"\"	rawdescription franais dorigines nsparte pathemata stocisme europe standwithukrainennje vous invite suivre aussi n	0.1531	Neutral"
"\"'rawDescription': \"\"Français d'origines 🇫🇷🇬🇷.\\n#Sparte #Pathemata #Stoïcisme #Europe #StandWithUkraine\\n\\nJe vous invite à suivre aussi 🔴 @centreUkraine 🇺🇦\\n.\"\"\"	rawdescription franais dorigines nsparte pathemata stocisme europe standwithukrainennje vous invite suivre aussi n	0.1531	Neutral"
"\"'rawDescription': \"\"Français d'origines 🇫🇷🇬🇷.\\n#Sparte #Pathemata #Stoïcisme #Europe #StandWithUkraine\\n\\nJe vous invite à suivre aussi 🔴 @centreUkraine 🇺🇦\\n.\"\"\"	rawdescription franais dorigines nsparte pathemata stocisme europe standwithukrainennje vous invite suivre aussi n	0.1531	Neutral"
"\"'rawDescription': \"\"Français d'origines 🇫🇷🇬🇷.\\n#Sparte #Pathemata #Stoïcisme #Europe #StandWithUkraine\\n\\nJe vous invite à suivre aussi 🔴 @centreUkraine 🇺🇦\\n.\"\"\"	rawdescription franais dorigines nsparte pathemata stocisme europe standwithukrainennje vous invite suivre aussi n	0.1531	Neutral"
"\"'rawDescription': \"\"Français d'origines 🇫🇷🇬🇷.\\n#Sparte #Pathemata #Stoïcisme #Europe #StandWithUkraine\\n\\nJe vous invite à suivre aussi 🔴 @centreUkraine 🇺🇦\\n.\"\"\"	rawdescription franais dorigines nsparte pathemata stocisme europe standwithukrainennje vous invite suivre aussi n	0.1531	Neutral"
"\"'rawDescription': \"\"Freedom's sharpest scalpel against the cancer of communism.\\n\\nСлава Україні\"\"\"	rawdescription freedom sharpest scalpel cancer communismnn	-0.4939	Neutral"
"\"'rawDescription': \"\"From Land Of Fire; Climate denier; Happy bitch; TURAN 𐱅𐰇𐰼𐰰                                                                       \\nNə mutlu TÜRK'əm deyənə! ☪\"\"\"	rawdescription land fire climate denier happy bitch turan nn mutlu trkm deyn	-0.6124	Negative"
"\"'rawDescription': \"\"Get breaking news and Storm Team 4 weather updates. Plus stories from New York's biggest investigative unit. News tip or question? tips@nbcnewyork.com\"\"\"	rawdescription get breaking news storm team weather update plus story new york biggest investigative unit news tip question tipscom	0.0	Neutral"
"\"'rawDescription': \"\"Global Business is @CGTNOfficial's flagship business show. Air times: BJT Monday - Friday 16:15 & 21:00. Facebook: CGTNGlobalBusiness; Weibo: CGTNGlobalBusiness\"\"\"	rawdescription global business flagship business show air time bjt monday friday facebook cgtnglobalbusiness weibo cgtnglobalbusiness	0.1027	Neutral"
"\"'rawDescription': \"\"HAPPILY MARRIED ❤\\nCONVICT TRUMP!\\nSUPPORT BIDEN♡\\n#DESPISETRUMP\\n#PLEASEGETVAXED\\n#COUNTRYOVERPARTY\\n#BIDENHARRIS\\nPLEASE WEAR A MASK♡HERE 4 POLITIC'S!#VOTEBLUE2022\"\"\"	rawdescription happily married nconvict trumpnsupport bidenndespisetrumpnpleasegetvaxedncountryoverpartynbidenharrisnplease wear maskhere politicsvoteblue	0.5574	Positive"
"\"'rawDescription': \"\"Happily MARRIED👩🏻father of 2 😎'lil All⭐️’s Jaxson👦🏼Tripp& Dekker🧒🏼Cruz!💙’r of all things that make ‘em happy!Go Cards/Dodgers/Chargers/Pistons!👊🏼\"\"\"	rawdescription happily marriedfather lil alls jaxsontripp dekkercruzr thing make em happygo cardsdodgerschargerspistons	0.5574	Positive"
"\"'rawDescription': \"\"Happy ex-NY'er who was minding her business & living a great life in the PNW until the Communists took over...\"\"\"	rawdescription happy exnyer minding business living great life pnw communist took	0.8316	Positive"
"\"'rawDescription': \"\"Haven Today is a nationally syndicated radio program that's all about Jesus! Each day we seek to find Jesus in all of Scripture and all of life.\"\"\"	rawdescription today nationally syndicated radio program thats jesus day seek find jesus scripture life	0.0	Neutral"
"\"'rawDescription': \"\"He didn't fly so good! Who wants to try next?\"\"\"	rawdescription didnt fly good want try next	0.5777	Positive"
"\"'rawDescription': \"\"Hobbies: Music artist & author with a podcast.\\nMy Job: You're about to find out.\"\"\"	rawdescription hobby music artist author podcastnmy job youre find	0.0	Neutral"
"\"'rawDescription': \"\"Home of the That's For You tweets\\n#NPOBTinHatClub Brand\\n\\n#FriarFaithful Zona #BearDown #HTTR #TakeCommand \\n¯\\\\_(ツ)_/¯\\xa0⚽️\\n@_NPOB2\"\"\"	rawdescription home thats tweetsnnpobtinhatclub brandnnfriarfaithful zona beardown httr takecommand nxan	0.0	Neutral"
"\"'rawDescription': \"\"How do you tell millions of people they've been #Propagandized since the 80's. Sick of this shit show. #RESIST #VoteBlueToSaveAmerica #Science #Unfiltered\"\"\"	rawdescription tell million people theyve propagandized since sick shit show resist votebluetosaveamerica science unfiltered	-0.7845	Negative"
"\"'rawDescription': \"\"How do you weaken a nation? \\n\\nMandate an experiment that affects the strong and weakens it's fighters... \\n\\nWake up... that's what going on!\\n\\nLet's go Brandon!\"\"\"	rawdescription weaken nation nnmandate experiment affect strong weakens fighter nnwake thats going onnnlets go brandon	-0.25	Neutral"
"\"'rawDescription': \"\"Humor is Divine. Obsessively curious. Be kind to animals. 'Judge a man not by what he says but by the questions he asks.' -- Voltaire\"\"\"	rawdescription humor divine obsessively curious kind animal judge man say question asks voltaire	0.6705	Positive"
"\"'rawDescription': \"\"I 'detract from the conversation' apparently. Follow me or click 'Show More Replies' if you want to read my Tweets without being deterred by Twitter!\"\"\"	rawdescription detract conversation apparently follow click show reply want read tweet without deterred twitter	0.0772	Neutral"
"\"'rawDescription': \"\"I am #Ukrainian. And now I'm at #war. We are at war with #Putin. We will #win. The whole WORLD is with! #NFT\"\"\"	rawdescription ukrainian im war war putin win whole world nft	-0.6124	Negative"
"\"'rawDescription': \"\"I am the former \\n'pieceofcake'\"\"\"	rawdescription former npieceofcake	0.0	Neutral"
"\"'rawDescription': \"\"I do not send unsolicited dm's.\\nPLEASE #WearAMask \\n#endtheprotest \\n#CleanUpYourMess \\n#GoHome \\n#TeamOfTwats 👍😷😷\"\"\"	rawdescription send unsolicited dmsnplease wearamask nendtheprotest ncleanupyourmess ngohome nteamoftwats	0.0	Neutral"
"\"'rawDescription': \"\"I don't give a damn.\"\"\"	rawdescription dont give damn	0.3089	Neutral"
"\"'rawDescription': \"\"I drink and I know things  If your acct is locked I won't FB #BeSmarterOrBeQuieter #SpeakUpSpeakOutGoVote\"\"\"	rawdescription drink know thing acct locked wont fb besmarterorbequieter speakupspeakoutgovote	0.0	Neutral"
"\"'rawDescription': \"\"I have no bio because I don't want to get blocked by Twitter.\"\"\"	rawdescription bio dont want get blocked twitter	-0.5457	Negative"
"\"'rawDescription': \"\"I never said I was funny.\\r\\nOh... wait. I did didn't I. I was being ironic.\"\"\"	rawdescription never said funnyrnoh wait didnt ironic	0.0951	Neutral"
"\"'rawDescription': \"\"I provide investors with accurate data to help understand #BTC's price movements. Take Gains Not Losses. Reach your objectives.🦧\"\"\"	rawdescription provide investor accurate data help understand btcs price movement take gain loss reach objective	0.7418	Positive"
"\"'rawDescription': \"\"I stand with Russia. Host of The Backstory on Radio Sputnik. Digital artist. In Oliver Stone’s Revealing Ukraine. King of Sioux Falls. Pronoun:y'all.\"\"\"	rawdescription stand russia host backstory radio sputnik digital artist oliver stone revealing ukraine king sioux fall pronounyall	0.0	Neutral"
"\"'rawDescription': \"\"I was going to write a short bio but I'm pretty tall.\\n#Alpha1 awareness \\n#UAP\\n#DIY\\n#EndRacism\\n#EndPoverty\\n#M4A\\n#DisabledNotDisposable\\n#Care4Rare\\n#UnionStrong\"\"\"	rawdescription going write short bio im pretty tallnalpha awareness nuapndiynendracismnendpovertynmandisablednotdisposablencarerarenunionstrong	0.6486	Positive"
"\"'rawDescription': \"\"I was going to write a short bio but I'm pretty tall.\\n#Alpha1 awareness \\n#UAP\\n#DIY\\n#EndRacism\\n#EndPoverty\\n#M4A\\n#DisabledNotDisposable\\n#Care4Rare\\n#UnionStrong\"\"\"	rawdescription going write short bio im pretty tallnalpha awareness nuapndiynendracismnendpovertynmandisablednotdisposablencarerarenunionstrong	0.6486	Positive"
"\"'rawDescription': \"\"I workshop Paolo Lorenzi.\\n\\nTwitter is dumb and I'm even dumber for using it.\"\"\"	rawdescription workshop paolo lorenzinntwitter dumb im even dumber using	-0.7003	Negative"
"\"'rawDescription': \"\"I'll be back to climate change and defence when the war ends. Currently focusing on reducing risk of 🇷🇺🇺🇦 war developing into 🇷🇺NATO war.\"\"\"	rawdescription ill back climate change defence war end currently focusing reducing risk war developing nato war	-0.9451	Negative"
"\"'rawDescription': \"\"I'll be your contradiction🌻\\nчас помсти росні🇺🇦\\nartist from Ukraine™ | 2D | not frendly🐊| she/her | \\nart account: @crimson_august\\nПідтримати тут⬇\"\"\"	rawdescription ill contradictionn nartist ukraine frendly sheher nart account n	-0.4215	Neutral"
"\"'rawDescription': \"\"I'll health cant do much unfortunately\"\"\"	rawdescription ill health cant much unfortunately	-0.1935	Neutral"
"\"'rawDescription': \"\"I'll start respecting pronouns when the folk that use them start respecting reality.\"\"\"	rawdescription ill start respecting pronoun folk use start respecting reality	0.5574	Positive"
"\"'rawDescription': \"\"I'll usually chime in late on some story/ issue\"\"\"	rawdescription ill usually chime late story issue	-0.4215	Neutral"
"\"'rawDescription': \"\"I'm Chinese🇨🇳. So glad to share and discuss Chinese stories with you. The views expressed on Twitter are entirely my own.\"\"\"	rawdescription im chinese glad share discus chinese story view expressed twitter entirely	0.7453	Positive"
"\"'rawDescription': \"\"I'm European and I'm proud #StandWithUkraine\"\"\"	rawdescription im european im proud standwithukraine	0.4767	Neutral"
"\"'rawDescription': \"\"I'm Lincoln 👋 I was in a Zombie Movie🧟\\u200d♂️ & other films you've not seen. Trended once on Twitter haha\\nBreaking news & making polls.\\nRetweets 🚫 opinions\"\"\"	rawdescription im lincoln zombie movieud film youve seen trended twitter hahanbreaking news making pollsnretweets opinion	0.0	Neutral"
"\"'rawDescription': \"\"I'm Proud African \\n Ethiopian~African~humanBeing\\nጥቁር አፍሪካዊ ነኝ።\"\"\"	rawdescription im proud african n ethiopianafricanhumanbeingn	0.4767	Neutral"
"\"'rawDescription': \"\"I'm a Californian\\nhttps://t.co/rNaCDbF2Ki\\n\\nAnd my last name really is 56iv\"\"\"	rawdescription im californiann last name really iv	0.0	Neutral"
"\"'rawDescription': \"\"I'm a Democrat I post some political commentary and half of my posts are nature pics and digital art. Too much negativity can be depressing-\"\"\"	rawdescription im democrat post political commentary half post nature pic digital art much negativity depressing	-0.7096	Negative"
"\"'rawDescription': \"\"I'm a Spiritual being with 💖 for all. I've come from the Creator to deliver light into the darkness. Unlike governments my 'conspiracies' are truthful. #WakeUp\"\"\"	rawdescription im spiritual ive come creator deliver light darkness unlike government conspiracy truthful wakeup	0.25	Neutral"
"\"'rawDescription': \"\"I'm a newly converted pessimist re: the future of the American republic.\"\"\"	rawdescription im newly converted pessimist future american republic	-0.3612	Neutral"
"\"'rawDescription': \"\"I'm also shoeshinegirl58. My account was suspended.  I had over 3k followers. Retired Court clerk & paralegal. #BLM 🌊🌊🌊🌊🌊💙💙\"\"\"	rawdescription im also shoeshinegirl account suspended k follower retired court clerk paralegal blm	-0.4767	Neutral"
"\"'rawDescription': \"\"I'm commander Elon's Shiba\"\"\"	rawdescription im commander elons shiba	0.0	Neutral"
"\"'rawDescription': \"\"I'm definitely not that special in any shape or form\"\"\"	rawdescription im definitely special shape form	0.1134	Neutral"
"\"'rawDescription': \"\"I'm definitely not that special in any shape or form\"\"\"	rawdescription im definitely special shape form	0.1134	Neutral"
"\"'rawDescription': \"\"I'm definitely not that special in any shape or form\"\"\"	rawdescription im definitely special shape form	0.1134	Neutral"
"\"'rawDescription': \"\"I'm definitely not that special in any shape or form\"\"\"	rawdescription im definitely special shape form	0.1134	Neutral"
"\"'rawDescription': \"\"I'm definitely not that special in any shape or form\"\"\"	rawdescription im definitely special shape form	0.1134	Neutral"
"\"'rawDescription': \"\"I'm definitely not that special in any shape or form\"\"\"	rawdescription im definitely special shape form	0.1134	Neutral"
"\"'rawDescription': \"\"I'm judgementally free. Strongly believes we are to do anything we want. #Images and Photoshop.❤️❤️❤️\"\"\"	rawdescription im judgementally free strongly belief anything want image photoshop	0.6908	Positive"
"\"'rawDescription': \"\"I'm just trying to be hot and anti imperialist on the internet.\\n🎼🎶\"\"\"	rawdescription im trying hot anti imperialist internetn	-0.3182	Neutral"
"\"'rawDescription': \"\"I'm lost in this world of lies. I seek truth in most unlikely places\"\"\"	rawdescription im lost world lie seek truth unlikely place	-0.4215	Neutral"
"\"'rawDescription': \"\"I'm not a sock puppet.  Promise.\"\"\"	rawdescription im sock puppet promise	-0.2411	Neutral"
"\"'rawDescription': \"\"I'm something of a Scientist\"\"\"	rawdescription im something scientist	0.0	Neutral"
"\"'rawDescription': \"\"I'm trying my best.\"\"\"	rawdescription im trying best	0.6369	Positive"
"\"'rawDescription': \"\"I'm watching You\"\"\"	rawdescription im watching	0.0	Neutral"
"\"'rawDescription': \"\"I'm watching you!\"\"\"	rawdescription im watching	0.0	Neutral"
"\"'rawDescription': \"\"I've always been crazy but it's kept me from going insane\"\"\"	rawdescription ive always crazy kept going insane	-0.6428	Negative"
"\"'rawDescription': \"\"I've completely had it with liars and haters.  \\nI'm fighting back.\"\"\"	rawdescription ive completely liar hater nim fighting back	-0.8442	Negative"
"\"'rawDescription': \"\"I've finally cracked and created a twitter profile 🤣\\nOnly here for satirical purposes. All views my own\"\"\"	rawdescription ive finally cracked created twitter profile nonly satirical purpose view	0.25	Neutral"
"\"'rawDescription': \"\"IRer; Researcher; @QMUL's graduate; Interested in IR theory and foreign policy\"\"\"	rawdescription irer researcher graduate interested ir theory foreign policy	0.4019	Neutral"
"\"'rawDescription': \"\"If the door doesn't open it’s not yours.\"\"\"	rawdescription door doesnt open	0.0	Neutral"
"\"'rawDescription': \"\"If you can't tell whether or not I'm joking you should probably assume that I am.\"\"\"	rawdescription cant tell whether im joking probably assume	-0.1695	Neutral"
"\"'rawDescription': \"\"Ime\\neels\\nItalian Naval Command pure soldiers fuse\\n\\nwe can't handle anyone they said 💜❤️ best problem to have\\n\\nwho is death\"\"\"	rawdescription imeneelsnitalian naval command pure soldier fusennwe cant handle anyone said best problem havennwho death	-0.34	Neutral"
"\"'rawDescription': \"\"Independent Journalist - I stay back to document and observe. Presenting for people to see the world's raw and unfiltered reality\\n\\nDesk@scootercaster.com\"\"\"	rawdescription independent journalist stay back document observe presenting people see world raw unfiltered realitynndeskcom	0.0	Neutral"
"\"'rawDescription': \"\"India's National Magazine. From @the_hindu Group of Publications.\\n\\nSubscribe to Frontline https://t.co/lhP7aJZUOm\\n\\nFollow us on Instagram https://t.co/lpf1keUmEN\"\"\"	rawdescription india national magazine group publicationsnnsubscribe frontline u instagram	0.0	Neutral"
"\"'rawDescription': \"\"India's largest independent News Agency\"\"\"	rawdescription india largest independent news agency	0.0	Neutral"
"\"'rawDescription': \"\"Intelligence coming from Romania.🇹🇩\\nNon-stop updates about what's going on over the world.\\nRT ≠ endorsement\"\"\"	rawdescription intelligence coming romaniannonstop update whats going worldnrt endorsement	0.6597	Positive"
"\"'rawDescription': \"\"Interesting Women's magazine\"\"\"	rawdescription interesting woman magazine	0.4019	Neutral"
"\"'rawDescription': \"\"Interesting Women's magazine\"\"\"	rawdescription interesting woman magazine	0.4019	Neutral"
"\"'rawDescription': \"\"Interesting Women's magazine\"\"\"	rawdescription interesting woman magazine	0.4019	Neutral"
"\"'rawDescription': \"\"Interesting Women's magazine\"\"\"	rawdescription interesting woman magazine	0.4019	Neutral"
"\"'rawDescription': \"\"Investigative Researcher in the engine-rooms of govt & public services. Prof of Government (Emeritus). Born Dover (that's my Castle). Liberal Social Democrat.\"\"\"	rawdescription investigative researcher enginerooms govt public service prof government emeritus born dover thats castle liberal social democrat	0.0	Neutral"
"\"'rawDescription': \"\"Iraq combat veteran. Retired US Army JAG Corps non-commissioned officer. Veterans' advocate. A voice for those bound by federal prosecution and/or persecution.\"\"\"	rawdescription iraq combat veteran retired u army jag corp noncommissioned officer veteran advocate voice bound federal prosecution andor persecution	-0.6808	Negative"
"\"'rawDescription': \"\"Iraq combat veteran. Retired US Army JAG Corps non-commissioned officer. Veterans' advocate. A voice for those bound by federal prosecution and/or persecution.\"\"\"	rawdescription iraq combat veteran retired u army jag corp noncommissioned officer veteran advocate voice bound federal prosecution andor persecution	-0.6808	Negative"
"\"'rawDescription': \"\"Islington born @Arsenal supporter since '86 & season ticket holder. Follow @dulwichhamletfc & @Packers as well.\"\"\"	rawdescription islington born supporter since season ticket holder follow well	0.4939	Neutral"
"\"'rawDescription': \"\"Israel & world news from the Jewish state's leading website and best-selling English news source. | Get the JPost newsletter https://t.co/2K4RCfBppj 📩\"\"\"	rawdescription israel world news jewish state leading website bestselling english news source get jpost newsletter	0.0	Neutral"
"\"'rawDescription': \"\"Israel & world news from the Jewish state's leading website and best-selling English news source. | Get the JPost newsletter https://t.co/2K4RCfBppj 📩\"\"\"	rawdescription israel world news jewish state leading website bestselling english news source get jpost newsletter	0.0	Neutral"
"\"'rawDescription': \"\"Israel & world news from the Jewish state's leading website and best-selling English news source. | Get the JPost newsletter https://t.co/2K4RCfBppj 📩\"\"\"	rawdescription israel world news jewish state leading website bestselling english news source get jpost newsletter	0.0	Neutral"
"\"'rawDescription': \"\"Israel & world news from the Jewish state's leading website and best-selling English news source. | Get the JPost newsletter https://t.co/2K4RCfBppj 📩\"\"\"	rawdescription israel world news jewish state leading website bestselling english news source get jpost newsletter	0.0	Neutral"
