rawData	tokens	sentiment	Category
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'ExileGrimm', 'id': 1352017397750910976, 'displayname': 'grimm', 'description': \"\"I've listened to the Nixon tapes\"	type snscrapemodulestwitteruser username exilegrimm id displayname grimm description ive listened nixon tape	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'FLINTSTENEN', 'id': 1414872331361607688, 'displayname': 'Mr. Flint', 'description': '\"\"The same boiling water that softens the potato\"	type snscrapemodulestwitteruser username flintstenen id displayname mr flint description boiling water softens potato	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Farmor45593288', 'id': 1277201016518250496, 'displayname': 'Farmor', 'description': '\"\"You can choose to look away\"	type snscrapemodulestwitteruser username farmor id displayname farmor description choose look away	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Flavia0847', 'id': 1329711194, 'displayname': 'Kevin Quinn#NHSblueheart', 'description': \"\"✝️♒️🇮🇪🇨🇦🏴\\u200d☠️🎣🎱\\nRetired geezer\"	type snscrapemodulestwitteruser username flavia id displayname kevin quinnnhsblueheart description udnretired geezer	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Flavia0847', 'id': 1329711194, 'displayname': 'Kevin Quinn#NHSblueheart', 'description': \"\"✝️♒️🇮🇪🇨🇦🏴\\u200d☠️🎣🎱\\nRetired geezer\"	type snscrapemodulestwitteruser username flavia id displayname kevin quinnnhsblueheart description udnretired geezer	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'GINORevan', 'id': 1155967750092836864, 'displayname': 'GINORevan', 'description': \"\"#MAGA #KAG Just a friendly meat popsicle. IFB...if I don't yell at me. GOD BLESS the USA!\"\"\"	type snscrapemodulestwitteruser username ginorevan id displayname ginorevan description maga kag friendly meat popsicle ifbif dont yell god bless usa	0.7964	Positive"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Gentleman444444', 'id': 828847819184156672, 'displayname': 'Shirl Jones -- 🇺🇸 🇺🇦☮', 'description': '\"\"The world will not be destroyed by those who do evil\"	type snscrapemodulestwitteruser username gentleman id displayname shirl jones description world destroyed evil	-0.416	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'GeorgeBell0561', 'id': 1242781442955972608, 'displayname': '🎗️George Bell 🇺🇦 #BlackLivesMatter', 'description': \"\"Hull City fan for 49 years!  Software Engineer\"	type snscrapemodulestwitteruser username georgebell id displayname george bell blacklivesmatter description hull city fan year software engineer	0.3182	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'GicAriana', 'id': 2272111265, 'displayname': 'ArianaGic/АріянаҐіць', 'description': \"\"Political and legal analyst focused on Ukraine\"	type snscrapemodulestwitteruser username gicariana id displayname arianagic description political legal analyst focused ukraine	0.4767	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'GicAriana', 'id': 2272111265, 'displayname': 'ArianaGic/АріянаҐіць', 'description': \"\"Political and legal analyst focused on Ukraine\"	type snscrapemodulestwitteruser username gicariana id displayname arianagic description political legal analyst focused ukraine	0.4767	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Globalappi', 'id': 2517355358, 'displayname': 'AP (Geraint ap Iorwerth)', 'description': \"\"Scriptwriter. Teller-of-stories. Published author. Democracy and Global Peace activist. Busy taking my 'Fugitive Stag' to the next level.\"\"\"	type snscrapemodulestwitteruser username globalappi id displayname ap geraint ap iorwerth description scriptwriter tellerofstories published author democracy global peace activist busy taking fugitive stag next level	0.5423	Positive"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Gonz67Ricky', 'id': 3647109136, 'displayname': 'Ricky.....', 'description': \"\"Married with Children. Miami is my town. Cuban American. Rikki Don't Lose that Number. Reagan Republican. A bit of a populist.\"\"\"	type snscrapemodulestwitteruser username gonzricky id displayname ricky description married child miami town cuban american rikki dont lose number reagan republican bit populist	0.2584	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Gonz67Ricky', 'id': 3647109136, 'displayname': 'Ricky.....', 'description': \"\"Married with Children. Miami is my town. Cuban American. Rikki Don't Lose that Number. Reagan Republican. A bit of a populist.\"\"\"	type snscrapemodulestwitteruser username gonzricky id displayname ricky description married child miami town cuban american rikki dont lose number reagan republican bit populist	0.2584	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Goonerlover69', 'id': 2759249945, 'displayname': '⚜GOONERLOVER69⚜', 'description': \"\"💋⚽️Thinking man's crumpet! So butter me up!\\n53yrs old\"	type snscrapemodulestwitteruser username goonerlover id displayname goonerlover description thinking man crumpet butter upnyrs old	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'GottaWakeUpPlz', 'id': 1274485502758940673, 'displayname': 'Aunt Eva', 'description': 'World citizen🌎supporting bio sustainability 🌱🌳 \\nNaturalist, ⚕\\n\\n\"\"I have decided to stick to love- Hate is too great a burden to bear.”\\n-Martin Luther King Jr.'\"	type snscrapemodulestwitteruser username gottawakeupplz id displayname aunt eva description world citizensupporting bio sustainability nnaturalist nni decided stick love hate great burden bearnmartin luther king jr	0.4019	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'GuttChek', 'id': 16947789, 'displayname': 'GuttChek', 'description': \"\"Racist Wisconsin Unicorn (2xObama/2xTrumpster) - Haven't watched \\n@FOX\\n for 13 years now\"	type snscrapemodulestwitteruser username guttchek id displayname guttchek description racist wisconsin unicorn xobamaxtrumpster havent watched nn year	-0.6124	Negative"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'HenryKrinkle954', 'id': 112089062, 'displayname': 'Henry Krinkle', 'description': '\"\"We possess art lest we perish from truth.\"\"--Nietzsche'\"	type snscrapemodulestwitteruser username henrykrinkle id displayname henry krinkle description posse art lest perish truthnietzsche	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'HustusMichael', 'id': 1043423847708590081, 'displayname': 'Michael H.', 'description': '➖➖\\n\"\"Tongue tied and twisted\"\"\\n➖➖'\"	type snscrapemodulestwitteruser username hustusmichael id displayname michael h description ntongue tied twistedn	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'I_Love_Pi_73', 'id': 751434325820866560, 'displayname': 'iRational', 'description': \"\"Father\"	type snscrapemodulestwitteruser username ilovepi id displayname irational description father	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'IamSivaranjan', 'id': 1271672309833760769, 'displayname': '𝐒,𝐒𝐈𝐕𝐑𝐀𝐍𝐉𝐀𝐍🇱🇰சிவரஞ்சன்,සිවා,西瓦·शिव', 'description': \"\"🗣Where there's a will there's a way. 100%❤️ 𝒔𝒂𝒕𝒉𝒚𝒂\"	type snscrapemodulestwitteruser username iamsivaranjan id displayname description there there way	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'ItsMrBanzai', 'id': 852610627155537920, 'displayname': 'Mr. Banzai', 'description': \"\"Software Engineer and tabletop game designer | Building great products for @MicrosoftTeams | @BanzaiBabee's community manager | Former Army Engineer officer\"\"\"	type snscrapemodulestwitteruser username itsmrbanzai id displayname mr banzai description software engineer tabletop game designer building great product community manager former army engineer officer	0.6249	Positive"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'JacobLouisBaron', 'id': 1283572037970210819, 'displayname': 'Jacob', 'description': \"\"Elohim ⚡️Holy Spirit ⚡Jesus⚡️Proverbs 3:5-6⚡Born at 11:11⚡️11(NWO)11(9/11)11(Benghazi)⚡ 555 ⚡ I make observations & suggestions⚡I speak from my ❤️⚡ No Dm's\"\"\"	type snscrapemodulestwitteruser username jacoblouisbaron id displayname jacob description elohim holy spirit jesusproverbs born nwobenghazi make observation suggestionsi speak dm	-0.128	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Jayhassett', 'id': 90176263, 'displayname': 'Jason Hassett', 'description': \"\"I am the Car Nerd\"	type snscrapemodulestwitteruser username jayhassett id displayname jason hassett description car nerd	-0.296	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'JeremyBlueHouse', 'id': 2331955376, 'displayname': \"\"TheFlyOnPutin'sHead (he/his/vaxxed)\"\"\"	type snscrapemodulestwitteruser username jeremybluehouse id displayname theflyonputinshead hehisvaxxed	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'JesusComing2033', 'id': 947637996349804544, 'displayname': 'KINGDOMOFGOD', 'description': 'IAM GOD THE FATHER AND JESUS CHRIST \"\"YESHUA\"\" COME BACK TO EARTH IN THE YEAR 2033 AND THE RAPTURE OF THE CHURCH OF PHILADELPHIA WILL BE IN THE YEAR 2026'\"	type snscrapemodulestwitteruser username jesuscoming id displayname kingdomofgod description iam god father jesus christ yeshua come back earth year rapture church philadelphia year	0.4019	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'JvrAyl', 'id': 1365350876429361157, 'displayname': 'Javier Ayala 🇸🇻', 'description': \"\"Take failure as growth\"	type snscrapemodulestwitteruser username jvrayl id displayname javier ayala description take failure growth	-0.1779	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'KimZetter', 'id': 48511236, 'displayname': 'Kim Zetter', 'description': \"\"Journalist - cybersecurity/national security. Author COUNTDOWN TO ZERO DAY: Stuxnet and the Launch of the World's First Digital Weapon. Speaker/Signal/Substack\"\"\"	type snscrapemodulestwitteruser username kimzetter id displayname kim zetter description journalist cybersecuritynational security author countdown zero day stuxnet launch world first digital weapon speakersignalsubstack	0.0516	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'KlausRieneck', 'id': 891466309619380224, 'displayname': 'Klaus Rieneck', 'description': \"\"Leadership\"	type snscrapemodulestwitteruser username klausrieneck id displayname klaus rieneck description leadership	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'KyppDurron', 'id': 412001321, 'displayname': 'KypDurron', 'description': \"\"I'm pretty smart and very lazy.\"\"\"	type snscrapemodulestwitteruser username kyppdurron id displayname kypdurron description im pretty smart lazy	0.4779	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'LeafRollin', 'id': 1163673608037683201, 'displayname': 'LeifRohlin', 'description': \"\"They see me Rohlin\"	type snscrapemodulestwitteruser username leafrollin id displayname leifrohlin description see rohlin	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Leopard212', 'id': 17197378, 'displayname': \"\"Baba Leopard Singh- Lutyens' Wale! 🇮🇳🇦🇫\"\"\"	type snscrapemodulestwitteruser username leopard id displayname baba leopard singh lutyens wale	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'LetsSWITCHGames', 'id': 90682238, 'displayname': \"\"Let's SWITCH Games\"\"\"	type snscrapemodulestwitteruser username letsswitchgames id displayname let switch game	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'LindaOShea18', 'id': 930855299665334272, 'displayname': 'LOS18', 'description': \"\"Child of the 60's. Hope not hate. Truth not Lies. Progress not Perfection. Believe the truth will always set you free & will always  stand up for that truth.\"\"\"	type snscrapemodulestwitteruser username lindaoshea id displayname los description child hope hate truth lie progress perfection believe truth always set free always stand truth	0.3213	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'LuvFB_HateFifa', 'id': 322806753, 'displayname': 'Melvin Wagstaff', 'description': \"\"Just because you do not take an interest in politics doesn't mean politics won't take an interest in you!\"\"\"	type snscrapemodulestwitteruser username luvfbhatefifa id displayname melvin wagstaff description take interest politics doesnt mean politics wont take interest	-0.6072	Negative"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'MKuefner', 'id': 2169791295, 'displayname': 'Michaela Kuefner', 'description': \"\"Chief Political Editor at DW\"	type snscrapemodulestwitteruser username mkuefner id displayname michaela kuefner description chief political editor dw	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'MSkotnicki', 'id': 1071751314, 'displayname': 'Michael Skotnicki', 'description': 'Attorney & Geologist | former Alabama Supreme Court staff attorney |  Authored \"\"Auburn\\'s Unclaimed National Championships\"\" | OH/PA native |'\"	type snscrapemodulestwitteruser username mskotnicki id displayname michael skotnicki description attorney geologist former alabama supreme court staff attorney authored auburns unclaimed national championship ohpa native	0.7783	Positive"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Mahnoor2662', 'id': 1452929457484926981, 'displayname': 'Mahnoor Malik', 'description': \"\"Proud to be a Pakistani💚\\nSocial activist \\nStudent🎓🎓\\nworked Sleek immigrant protocol \\ncontract London.\\nLove Baskin Robbin's\\nPolitical & non-political Tweets.\"\"\"	type snscrapemodulestwitteruser username mahnoor id displayname mahnoor malik description proud pakistaninsocial activist nstudentnworked sleek immigrant protocol ncontract londonnlove baskin robbinsnpolitical nonpolitical tweet	0.4767	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Mako93951588', 'id': 1313765962835988487, 'displayname': 'Maćko', 'description': \"\"Omicron is unstoppable. A final act of C19 pandemic. Milder\"	type snscrapemodulestwitteruser username mako id displayname mako description omicron unstoppable final act c pandemic milder	-0.2023	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'MarzMerco', 'id': 1302795504976375808, 'displayname': 'Merco Marz', 'description': \"\"Years hard work 4K real followers. Accused both as anti Trump & anti communist bot network by trollbots. Changed countries so couldn't reconfirm my phone number\"\"\"	type snscrapemodulestwitteruser username marzmerco id displayname merco marz description year hard work k real follower accused anti trump anti communist bot network trollbots changed country couldnt reconfirm phone number	-0.7096	Negative"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'MaybeImALeo', 'id': 55417530, 'displayname': 'The Sage Grouse', 'description': \"\"Long-haul hiker\"	type snscrapemodulestwitteruser username maybeimaleo id displayname sage grouse description longhaul hiker	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Mazza6069', 'id': 231763336, 'displayname': 'Christopher Marriott', 'description': \"\"Husband\"	type snscrapemodulestwitteruser username mazza id displayname christopher marriott description husband	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'MeetThePress', 'id': 11856892, 'displayname': 'Meet the Press', 'description': \"\"Meet the Press is the longest-running television show in history. \\n\\nIf it's Sunday\"	type snscrapemodulestwitteruser username meetthepress id displayname meet press description meet press longestrunning television show history nnif sunday	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'MelCowznofski', 'id': 908579320695681024, 'displayname': 'Melvyn Cowznofski', 'description': \"\"Don't go east of Troost.\"\"\"	type snscrapemodulestwitteruser username melcowznofski id displayname melvyn cowznofski description dont go east troost	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Melitavandrer', 'id': 1131867324431118336, 'displayname': 'Melita 🇺🇦', 'description': \"\"@AtlanticCouncil's @DFRLab 360/Digital Sherlocks Program Scholar | @skytteUT | Communications @ DVV International | MA @EBWuerzburg | @evzfoundation Young\"\"\"	type snscrapemodulestwitteruser username melitavandrer id displayname melita description digital sherlock program scholar communication dvv international young	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'MendesOnca', 'id': 1487514031, 'displayname': 'Меndes', 'description': '\"\"Quando a ditadura é um fato\"	type snscrapemodulestwitteruser username mendesonca id displayname ndes description quando ditadura um fato	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'MichelleStGeor3', 'id': 814195083897610241, 'displayname': 'Michelle St George', 'description': 'To me, a \"\"like\"\" is agreeing with you\"	type snscrapemodulestwitteruser username michellestgeor id displayname michelle st george description like agreeing	0.5994	Positive"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'MidwestProle', 'id': 938880341099638784, 'displayname': 'Midwest Prole ☭ ¨̮', 'description': \"\"𓃦 Insanity laughs under pressure we're breaking. 𓆏 ~ The board is set\"	type snscrapemodulestwitteruser username midwestprole id displayname midwest prole description insanity laugh pressure breaking board set	-0.4019	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'MikeElgan', 'id': 7426632, 'displayname': 'MIKΞ⊕ΞLGAN', 'description': \"\"The world's only lovable tech journalist. #tech #journalist #columnist #author #digitalnomad #food #travel #technology #siliconvalley #gastronomad #BreakingNews\"\"\"	type snscrapemodulestwitteruser username mikeelgan id displayname miklgan description world lovable tech journalist tech journalist columnist author digitalnomad food travel technology siliconvalley gastronomad breakingnews	0.6124	Positive"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'MilosParrots', 'id': 99170887, 'displayname': 'Portable No To Joe Parrot', 'description': \"\"Too intense for kids\"	type snscrapemodulestwitteruser username milosparrots id displayname portable joe parrot description intense kid	-0.2263	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'MissyDe06110811', 'id': 1287975395313307648, 'displayname': 'MissyDee', 'description': \"\"My name stems from MissDemeanor which I used on another site. I am fluid from babygirl\"	type snscrapemodulestwitteruser username missyde id displayname missydee description name stem missdemeanor used another site fluid babygirl	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Mo_Porkburger', 'id': 19473499, 'displayname': 'ReLuxe', 'description': '\"\"If what is said is not what is meant\"	type snscrapemodulestwitteruser username moporkburger id displayname reluxe description said meant	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'MorlockP', 'id': 617551313, 'displayname': \"\"ⓘ Dogs don't have thumbs\"\"\"	type snscrapemodulestwitteruser username morlockp id displayname dog dont thumb	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'MrSavileRow', 'id': 1323585792531337216, 'displayname': 'The Wonderful Old Gentleman', 'description': '\"\"The most underrated tweeter of all time.\"\"\\n- The Tweet Times Post Tribune'\"	type snscrapemodulestwitteruser username mrsavilerow id displayname wonderful old gentleman description underrated tweeter timen tweet time post tribune	0.5719	Positive"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'MsResJudicata', 'id': 947904812393418752, 'displayname': 'Stare Decisis', 'description': 'Lawyer Inter\\'nl tax/Family Office/\"\"Legal Trends\"\" former TV hour@CBS. Tweets: Cultural Observations having lived \\nin many countries in Europe & China. Caregiver'\"	type snscrapemodulestwitteruser username msresjudicata id displayname stare decisis description lawyer internl taxfamily officelegal trend former tv hour tweet cultural observation lived nin many country europe china caregiver	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Ms_Bonobo', 'id': 433581168, 'displayname': 'Barrio Earth', 'description': \"\"On the Bleeding Edge\"	type snscrapemodulestwitteruser username msbonobo id displayname barrio earth description bleeding edge	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Musex58475389', 'id': 1176325494259798017, 'displayname': 'Musex', 'description': \"\"OPM is the opium of the socialist communist Democratzi * Live like there's no tomorrow\"	type snscrapemodulestwitteruser username musex id displayname musex description opm opium socialist communist democratzi live like there tomorrow	0.0772	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'NuffSaidThis', 'id': 626865070, 'displayname': 'NuffSaid', 'description': \"\"Non quo sed quomodo is a school motto that hitherto hasn't helped me much!\\nAwaiting the call...\"\"\"	type snscrapemodulestwitteruser username nuffsaidthis id displayname nuffsaid description non quo sed quomodo school motto hitherto hasnt helped muchnawaiting call	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'OfByForEveR', 'id': 773234103768518656, 'displayname': 'OfByFor', 'description': '\"\"I disagree with (*disapprove of) what you say\"	type snscrapemodulestwitteruser username ofbyforever id displayname ofbyfor description disagree disapprove say	-0.3818	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'PEGASUS_FLIGHT', 'id': 1440915035094724608, 'displayname': \"\"Sir Charles 🌸 I don't believe in coincidences.\"\"\"	type snscrapemodulestwitteruser username pegasusflight id displayname sir charles dont believe coincidence	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'PaperMissiles', 'id': 930841013819707392, 'displayname': 'Tom Moore, Nuclear-Capable Wonk', 'description': \"\"Ex-Senior Professional Staff Member\"	type snscrapemodulestwitteruser username papermissiles id displayname tom moore nuclearcapable wonk description exsenior professional staff member	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Pat170017001', 'id': 4082660937, 'displayname': 'Cici', 'description': \"\"Positive thoughts. If you're stressed out\"	type snscrapemodulestwitteruser username pat id displayname cici description positive thought youre stressed	0.296	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Paul85733630', 'id': 1366614778551144452, 'displayname': 'Paul', 'description': \"\"I'm Willing To Die Protecting My Constitutional Rights\"	type snscrapemodulestwitteruser username paul id displayname paul description im willing die protecting constitutional right	-0.5994	Negative"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'PhilGiddingz', 'id': 2356764103, 'displayname': 'Philip Giddings #FBPE #BLM #JoinAUnion 🇺🇦', 'description': \"\"Don't blame me\"	type snscrapemodulestwitteruser username philgiddingz id displayname philip giddings fbpe blm joinaunion description dont blame	0.2584	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'ProgressiveRiv1', 'id': 1033956294330208257, 'displayname': 'Every NATO Gov could end this war today ASK ME HOW', 'description': \"\"Don't be afraid to enter\"	type snscrapemodulestwitteruser username progressiveriv id displayname every nato gov end war today ask description dont afraid enter	-0.6833	Negative"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'RamasScreen', 'id': 14808260, 'displayname': \"\"Rama's Screen | Екран Рами 🇺🇦\"\"\"	type snscrapemodulestwitteruser username ramasscreen id displayname rama screen	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'SaBibliotecario', 'id': 1417525995989520386, 'displayname': 'BiblioTecario_SA', 'description': \"\"Librarian\"	type snscrapemodulestwitteruser username sabibliotecario id displayname bibliotecariosa description librarian	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'SarahIsAwsm', 'id': 1237239164766126081, 'displayname': 'Ghost of Kyiv fangirl 🇺🇦', 'description': \"\"Ghost of Kyiv stan until it's over. 🇺🇦\\n\\nI'm that Jewish trans girl your parents warned you about. Proud Jewess\"	type snscrapemodulestwitteruser username sarahisawsm id displayname ghost kyiv fangirl description ghost kyiv stan nnim jewish trans girl parent warned proud jewess	-0.3818	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'SayItStraightUp', 'id': 1491835258752450562, 'displayname': \"\"Say It Ain't So\"\"\"	type snscrapemodulestwitteruser username sayitstraightup id displayname say aint	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'SayNoEuro2012', 'id': 389483043, 'displayname': 'SayNoEuro2012', 'description': \"\"#Зрада завтрашнього дня - вже сьогодні.\\n***\\nDON'T SUPPORT AUTHORITARIANISM! BOYCOTT EURO 2012!\"\"\"	type snscrapemodulestwitteruser username saynoeuro id displayname saynoeuro description nndont support authoritarianism boycott euro	0.1027	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'SojournadaTruth', 'id': 2681151050, 'displayname': 'Sojourner The Truth', 'description': \"\"Wanna be completely anonymous.  If you follow me follow @flykaison too\"	type snscrapemodulestwitteruser username sojournadatruth id displayname sojourner truth description wanna completely anonymous follow follow	0.3182	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'SpacemanStoned', 'id': 1298047510745817088, 'displayname': 'Stoned Spaceman', 'description': \"\"Love Space\"	type snscrapemodulestwitteruser username spacemanstoned id displayname stoned spaceman description love space	0.6369	Positive"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'St31nman1ac', 'id': 1456979404987457545, 'displayname': 'Steinmaniac', 'description': \"\"Compost the fucking rich (and terfs while we're at it).\\nVery thalassophobic\"	type snscrapemodulestwitteruser username stnmanac id displayname steinmaniac description compost fucking rich terfs itnvery thalassophobic	0.5984	Positive"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'StandWithUA', 'id': 275305372, 'displayname': 'Fight Russian Aggression', 'description': \"\"I dedicate my twitter to fighting Russian aggression in Ukraine! Putin's war in Ukraine is wrong\"	type snscrapemodulestwitteruser username standwithua id displayname fight aggression description dedicate twitter fighting aggression ukraine putin war ukraine wrong	-0.9382	Negative"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'StarTsurugi', 'id': 284252856, 'displayname': 'Star Tsurugi ䷲', 'description': \"\"Just ranting about video games\"	type snscrapemodulestwitteruser username startsurugi id displayname star tsurugi description ranting video game	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Statsmin', 'id': 806068174567460864, 'displayname': 'Statsministeriet', 'description': \"\"🇩🇰Statsministeriets officielle twitter-profil. Bruger mest #dkpol. Henvendelser til Statsministeriet sker til stm@stm.dk. 🇬🇧The Prime Minister's Office\"	type snscrapemodulestwitteruser username statsmin id displayname statsministeriet description statsministeriets officielle twitterprofil bruger mest dkpol henvendelser til statsministeriet sker til stmdk prime minister office	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'StellaeFons', 'id': 1281291498177196033, 'displayname': \"\"Tay (Taylor's Version) 🌈✨\"\"\"	type snscrapemodulestwitteruser username stellaefons id displayname tay taylor version	0.0	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'SteveACooper', 'id': 297612225, 'displayname': 'Steve Cooper 🇺🇦', 'description': \"\"I'm responsible for what I Tweet\"	type snscrapemodulestwitteruser username steveacooper id displayname steve cooper description im responsible tweet	0.3182	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'TLDRNewsEU', 'id': 1349818184149454850, 'displayname': 'TLDR News EU', 'description': \"\"We don't just share the news\"	type snscrapemodulestwitteruser username tldrnewseu id displayname tldr news eu description dont share news	-0.2235	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'Tee2019K', 'id': 1186372858974486533, 'displayname': 'KTee2019 - a very pissed-off patriot', 'description': 'An election, stolen, on video, in broad daylight in front of the world. Welcome to America 2022, where \"\"Big Brother\"\" & \"\"Big Tech\"\" determine our future. Resist!!'\"	type snscrapemodulestwitteruser username teek id displayname ktee pissedoff patriot description election stolen video broad daylight front world welcome america big brother big tech determine future resist	-0.0516	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'TheCPTChaos', 'id': 84905839, 'displayname': 'Captain Chaos', 'description': \"\"Used to be someone\"	type snscrapemodulestwitteruser username thecptchaos id displayname captain chaos description used someone	-0.5719	Negative"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'TheCadoc', 'id': 1247298559, 'displayname': 'Cadoc', 'description': \"\"He/Him.  RPG nerd\"	type snscrapemodulestwitteruser username thecadoc id displayname cadoc description hehim rpg nerd	-0.296	Neutral"
"\"\"{'_type': 'snscrape.modules.twitter.User', 'username': 'TheCollect5', 'id': 1441905829519626245, 'displayname': 'The Collective', 'description': \"\"Twitter will have you believe we don't exist.\\nIt isn't cancelling me\"	type snscrapemodulestwitteruser username thecollect id displayname collective description twitter believe dont existnit isnt cancelling	-0.1124	Neutral"
